,pH(t-1),DO(t-1),NH3-N(t-1),TOC(t-1),AQI(t)(t-1),CO(t)(t-1),CO_24h(t)(t-1),NO2(t)(t-1),NO2_24h(t)(t-1),O3(t)(t-1),O3_8h(t)(t-1),PM10(t)(t-1),PM10_24h(t)(t-1),PM2.5(t)(t-1),PM2.5_24h(t)(t-1),SO2(t)(t-1),SO2_24h(t)(t-1),AQI(t-1)(t-1),CO(t-1)(t-1),CO_24h(t-1)(t-1),NO2(t-1)(t-1),NO2_24h(t-1)(t-1),O3(t-1)(t-1),O3_8h(t-1)(t-1),PM10(t-1)(t-1),PM10_24h(t-1)(t-1),PM2.5(t-1)(t-1),PM2.5_24h(t-1)(t-1),SO2(t-1)(t-1),SO2_24h(t-1)(t-1),AQI(t-2)(t-1),CO(t-2)(t-1),CO_24h(t-2)(t-1),NO2(t-2)(t-1),NO2_24h(t-2)(t-1),O3(t-2)(t-1),O3_8h(t-2)(t-1),PM10(t-2)(t-1),PM10_24h(t-2)(t-1),PM2.5(t-2)(t-1),PM2.5_24h(t-2)(t-1),SO2(t-2)(t-1),SO2_24h(t-2)(t-1),AQI(t-3)(t-1),CO(t-3)(t-1),CO_24h(t-3)(t-1),NO2(t-3)(t-1),NO2_24h(t-3)(t-1),O3(t-3)(t-1),O3_8h(t-3)(t-1),PM10(t-3)(t-1),PM10_24h(t-3)(t-1),PM2.5(t-3)(t-1),PM2.5_24h(t-3)(t-1),SO2(t-3)(t-1),SO2_24h(t-3)(t-1),EVP(t-1),GST_AVE(t-1),PRE(t-1),PRS_AVE(t-1),RHU_AVE(t-1),SSD(t-1),TEM_AVE(t-1),WIN_AVE(t-1),pH(t),DO(t),NH3-N(t),TOC(t)
2017-10-19 16:00:00,7.79,8.73,0.15,1.89,34.0,0.3,0.3,25.0,23.0,78.0,56.0,34.0,32.0,21.0,22.0,18.0,14.0,30.0,0.3,0.3,23.0,23.0,69.0,51.0,28.0,33.0,21.0,22.0,18.0,15.0,32.0,0.3,0.3,32.0,23.0,57.0,49.0,32.0,33.0,21.0,22.0,18.0,15.0,31.0,0.3,0.3,18.0,23.0,59.0,47.0,31.0,33.0,21.0,22.0,16.0,15.0,9.0,127.0,13.0,8897.0,100.0,0.0,96.0,52.0,7.79,8.72,0.23,1.97
2017-10-19 20:00:00,7.79,8.72,0.23,1.97,34.0,0.2,0.3,24.0,23.0,83.0,76.0,34.0,33.0,21.0,22.0,13.0,14.0,34.0,0.1,0.3,19.0,23.0,92.0,71.0,34.0,33.0,21.0,22.0,13.0,14.0,30.0,0.2,0.3,28.0,23.0,85.0,65.0,28.0,32.0,21.0,22.0,15.0,14.0,30.0,0.2,0.3,23.0,23.0,85.0,60.0,30.0,32.0,21.0,22.0,15.0,14.0,9.0,127.0,13.0,8897.0,100.0,0.0,96.0,52.0,7.81,8.77,0.2,1.91
2017-10-20 00:00:00,7.81,8.77,0.2,1.91,37.0,0.2,0.2,17.0,23.0,84.0,82.0,37.0,33.0,22.0,22.0,13.0,14.0,50.0,0.2,0.2,33.0,23.0,70.0,81.0,50.0,33.0,23.0,22.0,14.0,14.0,43.0,0.3,0.2,23.0,23.0,80.0,81.0,43.0,33.0,23.0,22.0,16.0,14.0,39.0,0.2,0.2,26.0,23.0,77.0,78.0,39.0,33.0,22.0,22.0,16.0,14.0,11.0,129.0,2.0,8883.0,100.0,0.0,93.0,46.0,7.81,8.76,0.16,1.88
2017-10-20 04:00:00,7.81,8.76,0.16,1.88,36.0,0.1,0.2,24.0,23.0,66.0,71.0,36.0,33.0,24.0,22.0,16.0,15.0,35.0,0.1,0.2,18.0,23.0,71.0,74.0,35.0,33.0,23.0,22.0,15.0,14.0,36.0,0.1,0.2,30.0,23.0,58.0,76.0,36.0,33.0,23.0,22.0,12.0,14.0,38.0,0.1,0.2,32.0,23.0,65.0,80.0,38.0,33.0,22.0,22.0,14.0,14.0,11.0,129.0,2.0,8883.0,100.0,0.0,93.0,46.0,7.8,8.76,0.26,1.87
2017-10-20 08:00:00,7.8,8.76,0.26,1.87,35.0,0.2,0.2,12.0,22.0,81.0,78.0,31.0,34.0,24.0,22.0,17.0,15.0,36.0,0.2,0.2,15.0,23.0,80.0,78.0,34.0,34.0,25.0,22.0,15.0,15.0,41.0,0.2,0.2,16.0,23.0,75.0,76.0,41.0,34.0,25.0,22.0,14.0,15.0,39.0,0.2,0.2,15.0,23.0,78.0,78.0,39.0,33.0,25.0,22.0,15.0,15.0,11.0,129.0,2.0,8883.0,100.0,0.0,93.0,46.0,7.82,8.77,0.23,1.83
2017-10-20 12:00:00,7.82,8.77,0.23,1.83,43.0,0.3,0.2,28.0,22.0,64.0,76.0,43.0,36.0,24.0,23.0,17.0,15.0,38.0,0.2,0.2,27.0,22.0,69.0,77.0,38.0,35.0,23.0,23.0,15.0,15.0,35.0,0.2,0.2,21.0,22.0,76.0,79.0,35.0,35.0,23.0,22.0,13.0,15.0,35.0,0.2,0.2,11.0,22.0,83.0,79.0,35.0,35.0,24.0,22.0,13.0,15.0,11.0,129.0,2.0,8883.0,100.0,0.0,93.0,46.0,7.8,8.79,0.23,3.79
2017-10-20 16:00:00,7.8,8.79,0.23,3.79,56.0,0.6,0.2,19.0,22.0,108.0,78.0,61.0,39.0,26.0,23.0,18.0,15.0,51.0,0.4,0.2,14.0,23.0,91.0,75.0,51.0,38.0,24.0,23.0,17.0,15.0,49.0,0.3,0.2,37.0,23.0,68.0,73.0,49.0,37.0,24.0,23.0,14.0,15.0,45.0,0.3,0.2,28.0,23.0,65.0,74.0,45.0,36.0,24.0,23.0,14.0,15.0,11.0,129.0,2.0,8883.0,100.0,0.0,93.0,46.0,7.8,8.79,0.23,3.79
2017-10-20 20:00:00,7.8,8.79,0.23,3.79,49.0,0.5,0.3,26.0,23.0,127.0,104.0,49.0,42.0,23.0,24.0,17.0,16.0,42.0,0.4,0.3,19.0,23.0,134.0,97.0,41.0,41.0,23.0,24.0,19.0,15.0,41.0,0.5,0.2,33.0,23.0,121.0,88.0,41.0,41.0,23.0,23.0,18.0,15.0,53.0,0.5,0.2,26.0,23.0,122.0,83.0,56.0,40.0,25.0,23.0,22.0,15.0,11.0,129.0,2.0,8883.0,100.0,0.0,93.0,46.0,7.8,8.79,0.23,3.79
2017-10-21 00:00:00,7.8,8.79,0.23,3.79,59.0,0.5,0.3,34.0,24.0,87.0,110.0,67.0,44.0,24.0,24.0,14.0,16.0,57.0,0.5,0.3,35.0,24.0,91.0,113.0,64.0,42.0,23.0,24.0,15.0,16.0,45.0,0.5,0.3,36.0,24.0,90.0,113.0,45.0,42.0,23.0,24.0,15.0,16.0,36.0,0.4,0.3,27.0,23.0,111.0,110.0,36.0,42.0,22.0,24.0,15.0,16.0,15.0,122.0,0.0,8878.0,100.0,0.0,92.0,48.0,7.8,8.79,0.23,3.79
2017-10-21 04:00:00,7.8,8.79,0.23,3.79,53.0,0.3,0.4,47.0,27.0,37.0,77.0,55.0,47.0,26.0,24.0,16.0,16.0,55.0,0.3,0.3,36.0,26.0,64.0,89.0,59.0,47.0,25.0,24.0,15.0,16.0,58.0,0.4,0.3,54.0,25.0,49.0,97.0,65.0,46.0,25.0,24.0,16.0,16.0,54.0,0.3,0.3,24.0,24.0,90.0,106.0,58.0,44.0,24.0,24.0,15.0,16.0,15.0,122.0,0.0,8878.0,100.0,0.0,92.0,48.0,7.8,8.79,0.23,3.79
2017-10-21 08:00:00,7.8,8.79,0.23,3.79,61.0,0.4,0.4,60.0,34.0,4.0,16.0,71.0,54.0,30.0,25.0,18.0,17.0,67.0,0.4,0.4,57.0,32.0,20.0,20.0,83.0,52.0,31.0,25.0,22.0,17.0,62.0,0.5,0.4,65.0,30.0,12.0,20.0,74.0,50.0,31.0,24.0,24.0,16.0,60.0,0.5,0.4,56.0,28.0,27.0,27.0,70.0,49.0,28.0,24.0,22.0,16.0,15.0,122.0,0.0,8878.0,100.0,0.0,92.0,48.0,7.8,8.79,0.23,3.79
2017-10-21 12:00:00,7.8,8.79,0.23,3.79,64.0,0.5,0.4,43.0,39.0,11.0,11.0,78.0,60.0,32.0,26.0,39.0,19.0,69.0,0.4,0.4,53.0,38.0,4.0,11.0,87.0,59.0,31.0,26.0,34.0,18.0,66.0,0.5,0.4,53.0,37.0,3.0,12.0,81.0,57.0,31.0,26.0,23.0,17.0,57.0,0.4,0.4,57.0,36.0,4.0,13.0,63.0,55.0,30.0,25.0,17.0,17.0,15.0,122.0,0.0,8878.0,100.0,0.0,92.0,48.0,7.63,9.01,0.08,2.0
2017-10-21 16:00:00,7.63,9.01,0.08,2.0,53.0,0.5,0.4,14.0,40.0,129.0,40.0,55.0,61.0,32.0,27.0,25.0,22.0,52.0,0.3,0.4,21.0,41.0,106.0,24.0,53.0,62.0,31.0,27.0,27.0,21.0,46.0,0.2,0.4,43.0,40.0,50.0,14.0,46.0,62.0,31.0,27.0,31.0,21.0,64.0,0.4,0.4,51.0,40.0,14.0,9.0,78.0,62.0,32.0,26.0,43.0,20.0,15.0,122.0,0.0,8878.0,100.0,0.0,92.0,48.0,7.59,8.9,0.08,1.89
2017-10-21 20:00:00,7.59,8.9,0.08,1.89,48.0,0.5,0.4,15.0,39.0,152.0,111.0,41.0,61.0,29.0,28.0,18.0,22.0,52.0,0.4,0.4,18.0,39.0,153.0,94.0,53.0,61.0,31.0,28.0,17.0,22.0,47.0,0.4,0.4,14.0,39.0,148.0,75.0,42.0,61.0,30.0,28.0,21.0,22.0,45.0,0.5,0.4,17.0,40.0,139.0,57.0,43.0,61.0,31.0,28.0,21.0,22.0,15.0,122.0,0.0,8878.0,100.0,0.0,92.0,48.0,7.63,8.9,0.07,1.95
2017-10-22 00:00:00,7.63,8.9,0.07,1.95,68.0,0.8,0.5,26.0,37.0,131.0,143.0,86.0,65.0,37.0,30.0,18.0,22.0,75.0,0.8,0.5,20.0,37.0,134.0,143.0,100.0,65.0,36.0,30.0,19.0,22.0,64.0,0.8,0.4,19.0,38.0,139.0,139.0,78.0,63.0,32.0,29.0,15.0,22.0,50.0,0.6,0.4,17.0,38.0,147.0,128.0,50.0,62.0,29.0,29.0,16.0,22.0,18.0,119.0,0.0,8878.0,98.0,62.0,90.0,75.0,7.62,8.85,0.07,1.87
2017-10-22 04:00:00,7.62,8.85,0.07,1.87,67.0,0.6,0.5,41.0,35.0,86.0,121.0,84.0,69.0,42.0,33.0,17.0,22.0,64.0,0.6,0.5,38.0,36.0,99.0,129.0,77.0,68.0,40.0,32.0,17.0,22.0,64.0,0.7,0.5,23.0,36.0,110.0,136.0,78.0,67.0,39.0,31.0,17.0,22.0,67.0,0.8,0.5,29.0,37.0,119.0,140.0,84.0,66.0,38.0,31.0,19.0,22.0,18.0,119.0,0.0,8878.0,98.0,62.0,90.0,75.0,7.61,8.81,0.07,1.95
2017-10-22 08:00:00,7.61,8.81,0.07,1.95,65.0,0.5,0.5,20.0,29.0,92.0,106.0,79.0,68.0,44.0,35.0,16.0,22.0,60.0,0.4,0.5,14.0,30.0,115.0,111.0,70.0,68.0,42.0,34.0,16.0,22.0,58.0,0.5,0.5,18.0,32.0,116.0,109.0,66.0,69.0,41.0,34.0,16.0,22.0,59.0,0.5,0.5,28.0,34.0,102.0,102.0,68.0,69.0,41.0,33.0,15.0,22.0,18.0,119.0,0.0,8878.0,98.0,62.0,90.0,75.0,7.6,8.81,0.05,1.89
2017-10-22 12:00:00,7.6,8.81,0.05,1.89,70.0,0.5,0.5,79.0,30.0,35.0,78.0,90.0,69.0,46.0,37.0,25.0,20.0,64.0,0.5,0.5,61.0,29.0,48.0,84.0,74.0,69.0,46.0,37.0,17.0,20.0,65.0,0.5,0.5,70.0,28.0,36.0,90.0,80.0,69.0,46.0,36.0,15.0,21.0,70.0,0.5,0.5,28.0,28.0,82.0,101.0,89.0,69.0,45.0,35.0,16.0,22.0,18.0,119.0,0.0,8878.0,98.0,62.0,90.0,75.0,7.59,8.83,0.23,1.98
2017-10-22 16:00:00,7.59,8.83,0.23,1.98,67.0,0.4,0.6,17.0,30.0,168.0,86.0,74.0,74.0,48.0,40.0,22.0,20.0,68.0,0.5,0.6,29.0,30.0,143.0,77.0,79.0,73.0,49.0,39.0,30.0,20.0,78.0,0.5,0.6,41.0,30.0,95.0,73.0,105.0,72.0,47.0,38.0,33.0,20.0,70.0,0.5,0.5,48.0,30.0,82.0,76.0,89.0,70.0,45.0,38.0,35.0,20.0,18.0,119.0,0.0,8878.0,98.0,62.0,90.0,75.0,7.33,8.8,0.18,1.89
2017-10-22 20:00:00,7.33,8.8,0.18,1.89,75.0,0.4,0.5,17.0,31.0,180.0,151.0,81.0,80.0,48.0,43.0,17.0,19.0,67.0,0.4,0.6,17.0,30.0,168.0,86.0,74.0,74.0,48.0,40.0,22.0,20.0,67.0,0.4,0.6,17.0,30.0,168.0,86.0,74.0,74.0,48.0,40.0,22.0,20.0,67.0,0.4,0.6,17.0,30.0,168.0,86.0,74.0,74.0,48.0,40.0,22.0,20.0,18.0,119.0,0.0,8878.0,98.0,62.0,90.0,75.0,7.34,8.83,0.17,1.9
2017-10-23 00:00:00,7.34,8.83,0.17,1.9,98.0,0.6,0.5,39.0,32.0,125.0,167.0,146.0,86.0,64.0,47.0,20.0,20.0,80.0,0.5,0.5,38.0,32.0,150.0,172.0,110.0,83.0,56.0,45.0,18.0,20.0,82.0,0.5,0.5,24.0,31.0,165.0,171.0,114.0,83.0,53.0,45.0,18.0,20.0,72.0,0.4,0.5,17.0,31.0,176.0,163.0,93.0,81.0,51.0,44.0,17.0,20.0,27.0,116.0,0.0,8873.0,90.0,83.0,95.0,78.0,7.53,8.81,0.11,1.78
2017-10-23 04:00:00,7.53,8.81,0.11,1.78,92.0,0.6,0.5,91.0,37.0,39.0,121.0,133.0,91.0,62.0,50.0,18.0,20.0,86.0,0.3,0.5,40.0,35.0,112.0,139.0,121.0,89.0,57.0,49.0,18.0,20.0,78.0,0.4,0.5,51.0,34.0,103.0,148.0,95.0,87.0,57.0,48.0,17.0,20.0,83.0,0.4,0.5,51.0,33.0,101.0,158.0,103.0,87.0,61.0,48.0,17.0,20.0,27.0,116.0,0.0,8873.0,90.0,83.0,95.0,78.0,7.54,8.76,0.14,1.78
2017-10-23 08:00:00,7.54,8.76,0.14,1.78,90.0,0.3,0.4,56.0,46.0,32.0,25.0,129.0,104.0,67.0,54.0,38.0,22.0,97.0,0.4,0.4,70.0,44.0,24.0,22.0,143.0,102.0,68.0,53.0,33.0,21.0,98.0,0.3,0.4,70.0,42.0,28.0,22.0,146.0,99.0,66.0,52.0,35.0,21.0,108.0,0.3,0.5,103.0,40.0,15.0,15.0,165.0,95.0,64.0,51.0,20.0,20.0,27.0,116.0,0.0,8873.0,90.0,83.0,95.0,78.0,7.36,8.76,0.11,1.84
2017-10-23 12:00:00,7.36,8.76,0.11,1.84,85.0,0.2,0.4,74.0,44.0,30.0,39.0,118.0,108.0,63.0,57.0,34.0,25.0,85.0,0.2,0.4,45.0,44.0,63.0,40.0,110.0,107.0,63.0,56.0,35.0,25.0,85.0,0.2,0.4,37.0,45.0,70.0,37.0,102.0,105.0,63.0,55.0,36.0,24.0,87.0,0.2,0.4,44.0,46.0,51.0,30.0,99.0,104.0,64.0,55.0,38.0,23.0,27.0,116.0,0.0,8873.0,90.0,83.0,95.0,78.0,7.28,8.8,0.14,1.73
2017-10-23 16:00:00,7.28,8.8,0.14,1.73,97.0,0.2,0.3,52.0,50.0,86.0,49.0,133.0,116.0,72.0,60.0,34.0,27.0,92.0,0.2,0.4,65.0,48.0,39.0,42.0,134.0,114.0,66.0,59.0,44.0,26.0,96.0,0.2,0.4,72.0,47.0,32.0,40.0,141.0,111.0,66.0,58.0,45.0,26.0,96.0,0.3,0.4,81.0,46.0,18.0,40.0,141.0,110.0,64.0,58.0,37.0,25.0,27.0,116.0,0.0,8873.0,90.0,83.0,95.0,78.0,7.29,8.8,0.15,1.84
2017-10-23 20:00:00,7.29,8.8,0.15,1.84,123.0,0.3,0.3,26.0,51.0,132.0,90.0,151.0,129.0,93.0,67.0,17.0,27.0,125.0,0.2,0.3,24.0,50.0,134.0,77.0,156.0,126.0,95.0,65.0,20.0,27.0,119.0,0.1,0.3,22.0,50.0,140.0,68.0,169.0,122.0,90.0,63.0,20.0,27.0,107.0,0.2,0.3,26.0,50.0,139.0,60.0,139.0,118.0,80.0,61.0,24.0,27.0,27.0,116.0,0.0,8873.0,90.0,83.0,95.0,78.0,7.3,8.79,0.17,1.79
2017-10-24 00:00:00,7.3,8.79,0.17,1.79,120.0,0.1,0.3,38.0,51.0,77.0,121.0,143.0,135.0,91.0,73.0,20.0,27.0,124.0,0.3,0.3,43.0,51.0,88.0,122.0,174.0,135.0,94.0,72.0,21.0,27.0,124.0,0.2,0.3,28.0,51.0,123.0,116.0,166.0,132.0,94.0,70.0,18.0,27.0,115.0,0.2,0.3,23.0,51.0,135.0,105.0,128.0,130.0,87.0,68.0,18.0,27.0,17.0,124.0,0.0,8904.0,96.0,0.0,109.0,54.0,7.29,8.78,0.16,1.76
2017-10-24 04:00:00,7.29,8.78,0.16,1.76,73.0,0.1,0.2,22.0,47.0,68.0,87.0,53.0,133.0,53.0,74.0,16.0,27.0,83.0,0.1,0.2,25.0,49.0,66.0,95.0,94.0,137.0,61.0,75.0,19.0,28.0,103.0,0.1,0.2,31.0,50.0,67.0,103.0,94.0,136.0,77.0,75.0,18.0,27.0,115.0,0.1,0.2,40.0,51.0,70.0,112.0,132.0,136.0,87.0,74.0,18.0,27.0,17.0,124.0,0.0,8904.0,96.0,0.0,109.0,54.0,7.28,8.79,0.12,1.84
2017-10-24 08:00:00,7.28,8.79,0.12,1.84,69.0,0.1,0.1,21.0,38.0,44.0,49.0,57.0,121.0,50.0,72.0,15.0,25.0,77.0,0.1,0.2,22.0,39.0,45.0,50.0,77.0,124.0,56.0,73.0,18.0,26.0,78.0,0.1,0.2,21.0,41.0,47.0,53.0,90.0,127.0,57.0,74.0,17.0,26.0,69.0,0.1,0.2,25.0,43.0,59.0,59.0,76.0,129.0,50.0,74.0,15.0,27.0,17.0,124.0,0.0,8904.0,96.0,0.0,109.0,54.0,7.24,8.76,0.15,1.82
2017-10-24 12:00:00,7.24,8.76,0.15,1.82,52.0,0.1,0.1,38.0,35.0,37.0,45.0,51.0,111.0,36.0,68.0,17.0,22.0,54.0,0.1,0.1,27.0,36.0,44.0,46.0,55.0,114.0,38.0,70.0,15.0,22.0,57.0,0.1,0.1,28.0,37.0,45.0,46.0,40.0,116.0,40.0,71.0,15.0,23.0,63.0,0.1,0.1,30.0,37.0,38.0,47.0,46.0,119.0,45.0,72.0,15.0,24.0,17.0,124.0,0.0,8904.0,96.0,0.0,109.0,54.0,7.23,8.82,0.17,1.78
2017-10-24 16:00:00,7.23,8.82,0.17,1.78,54.0,0.4,0.1,22.0,27.0,108.0,60.0,57.0,96.0,31.0,63.0,25.0,19.0,46.0,0.2,0.1,25.0,29.0,84.0,52.0,44.0,100.0,32.0,64.0,25.0,19.0,55.0,0.1,0.1,23.0,30.0,70.0,48.0,59.0,104.0,33.0,66.0,26.0,20.0,55.0,0.1,0.1,26.0,32.0,58.0,45.0,60.0,107.0,34.0,67.0,20.0,21.0,17.0,124.0,0.0,8904.0,96.0,0.0,109.0,54.0,7.21,8.79,0.16,1.84
2017-10-24 20:00:00,7.21,8.79,0.16,1.84,57.0,0.1,0.2,30.0,28.0,141.0,104.0,63.0,79.0,31.0,53.0,21.0,19.0,47.0,0.2,0.2,31.0,28.0,127.0,91.0,47.0,83.0,31.0,55.0,22.0,19.0,43.0,0.3,0.2,22.0,28.0,128.0,80.0,43.0,87.0,30.0,58.0,22.0,19.0,55.0,0.4,0.1,31.0,28.0,113.0,70.0,59.0,93.0,31.0,61.0,25.0,19.0,17.0,124.0,0.0,8904.0,96.0,0.0,109.0,54.0,7.21,8.78,0.13,1.74
2017-10-25 00:00:00,7.21,8.78,0.13,1.74,75.0,0.4,0.2,23.0,28.0,89.0,115.0,99.0,65.0,31.0,43.0,21.0,19.0,62.0,0.5,0.2,36.0,28.0,91.0,117.0,74.0,66.0,31.0,45.0,18.0,19.0,59.0,0.5,0.2,35.0,28.0,103.0,116.0,67.0,71.0,30.0,48.0,19.0,19.0,43.0,0.3,0.2,26.0,28.0,127.0,112.0,42.0,75.0,30.0,50.0,17.0,19.0,34.0,116.0,0.0,8929.0,61.0,99.0,102.0,56.0,7.21,8.78,0.13,1.74
2017-10-25 04:00:00,7.21,8.78,0.13,1.74,56.0,0.4,0.3,24.0,28.0,76.0,88.0,61.0,64.0,33.0,37.0,20.0,19.0,62.0,0.4,0.3,33.0,28.0,67.0,97.0,74.0,63.0,34.0,37.0,20.0,19.0,72.0,0.4,0.3,42.0,27.0,66.0,104.0,93.0,63.0,33.0,39.0,19.0,19.0,71.0,0.4,0.2,28.0,27.0,89.0,112.0,91.0,63.0,31.0,40.0,18.0,19.0,34.0,116.0,0.0,8929.0,61.0,99.0,102.0,56.0,7.2,8.81,0.15,1.75
2017-10-25 08:00:00,7.2,8.81,0.15,1.75,53.0,0.5,0.4,31.0,28.0,62.0,69.0,56.0,62.0,36.0,33.0,15.0,20.0,60.0,0.5,0.4,24.0,28.0,66.0,71.0,70.0,62.0,36.0,34.0,17.0,20.0,59.0,0.5,0.3,23.0,28.0,73.0,74.0,68.0,62.0,34.0,35.0,18.0,20.0,56.0,0.5,0.3,25.0,28.0,74.0,74.0,61.0,63.0,32.0,36.0,19.0,20.0,34.0,116.0,0.0,8929.0,61.0,99.0,102.0,56.0,7.2,8.8,0.2,1.82
2017-10-25 12:00:00,7.2,8.8,0.2,1.82,61.0,0.6,0.4,31.0,28.0,59.0,67.0,71.0,65.0,37.0,33.0,23.0,20.0,64.0,0.5,0.4,26.0,28.0,59.0,68.0,77.0,64.0,37.0,33.0,21.0,20.0,59.0,0.5,0.4,24.0,28.0,69.0,69.0,67.0,63.0,36.0,33.0,21.0,20.0,53.0,0.5,0.4,24.0,28.0,71.0,69.0,56.0,62.0,36.0,33.0,19.0,20.0,34.0,116.0,0.0,8929.0,61.0,99.0,102.0,56.0,7.13,8.74,0.06,1.79
2017-10-25 16:00:00,7.13,8.74,0.06,1.79,55.0,0.4,0.4,35.0,30.0,104.0,74.0,60.0,68.0,35.0,34.0,24.0,21.0,62.0,0.5,0.4,41.0,29.0,85.0,69.0,73.0,68.0,36.0,33.0,24.0,21.0,63.0,0.5,0.4,33.0,28.0,79.0,66.0,75.0,67.0,37.0,33.0,30.0,21.0,69.0,0.6,0.4,31.0,28.0,67.0,66.0,88.0,66.0,37.0,33.0,28.0,21.0,34.0,116.0,0.0,8929.0,61.0,99.0,102.0,56.0,7.22,8.71,0.25,2.02
2017-10-25 20:00:00,7.22,8.71,0.25,2.02,52.0,0.2,0.4,34.0,31.0,144.0,106.0,54.0,70.0,33.0,34.0,22.0,22.0,59.0,0.3,0.4,41.0,31.0,127.0,95.0,68.0,71.0,35.0,34.0,27.0,22.0,58.0,0.4,0.4,39.0,30.0,124.0,87.0,66.0,70.0,35.0,34.0,31.0,21.0,62.0,0.4,0.4,32.0,30.0,116.0,80.0,73.0,69.0,35.0,34.0,27.0,21.0,34.0,116.0,0.0,8929.0,61.0,99.0,102.0,56.0,7.18,8.82,0.14,1.73
2017-10-26 00:00:00,7.18,8.82,0.14,1.73,76.0,1.0,0.5,56.0,34.0,76.0,116.0,102.0,73.0,40.0,35.0,18.0,22.0,85.0,0.6,0.4,52.0,32.0,95.0,120.0,120.0,73.0,42.0,35.0,22.0,22.0,61.0,0.5,0.4,36.0,32.0,118.0,118.0,72.0,71.0,36.0,35.0,19.0,22.0,56.0,0.1,0.4,46.0,32.0,130.0,114.0,62.0,71.0,33.0,34.0,19.0,22.0,20.0,121.0,1.0,8916.0,56.0,40.0,115.0,20.0,7.14,8.82,0.13,1.81
2017-10-26 04:00:00,7.14,8.82,0.13,1.81,88.0,0.4,0.5,78.0,42.0,35.0,67.0,126.0,84.0,63.0,40.0,18.0,22.0,100.0,0.5,0.5,77.0,40.0,26.0,81.0,150.0,81.0,72.0,39.0,18.0,22.0,117.0,0.9,0.5,86.0,38.0,17.0,94.0,183.0,78.0,69.0,37.0,25.0,22.0,83.0,1.2,0.5,83.0,36.0,41.0,107.0,116.0,74.0,43.0,36.0,19.0,22.0,20.0,121.0,1.0,8916.0,56.0,40.0,115.0,20.0,7.14,8.83,0.19,1.72
2017-10-26 08:00:00,7.14,8.83,0.19,1.72,100.0,0.3,0.5,80.0,50.0,8.0,30.0,146.0,94.0,75.0,46.0,21.0,23.0,91.0,0.3,0.5,69.0,48.0,39.0,37.0,131.0,90.0,66.0,44.0,21.0,22.0,85.0,0.3,0.5,70.0,46.0,37.0,36.0,111.0,88.0,63.0,43.0,22.0,22.0,83.0,0.4,0.5,78.0,44.0,36.0,36.0,109.0,86.0,61.0,41.0,24.0,22.0,20.0,121.0,1.0,8916.0,56.0,40.0,115.0,20.0,7.08,8.73,0.13,1.77
2017-10-26 12:00:00,7.08,8.73,0.13,1.77,95.0,0.6,0.5,77.0,59.0,17.0,19.0,122.0,104.0,71.0,52.0,61.0,26.0,94.0,0.3,0.5,78.0,57.0,2.0,19.0,113.0,102.0,70.0,50.0,38.0,24.0,101.0,0.3,0.5,79.0,55.0,3.0,22.0,152.0,101.0,74.0,49.0,37.0,24.0,100.0,0.4,0.5,80.0,52.0,7.0,25.0,134.0,97.0,75.0,47.0,27.0,23.0,20.0,121.0,1.0,8916.0,56.0,40.0,115.0,20.0,7.02,8.68,0.16,1.85
2017-10-26 16:00:00,7.02,8.68,0.16,1.85,73.0,0.1,0.4,51.0,62.0,96.0,39.0,84.0,107.0,53.0,55.0,44.0,31.0,79.0,0.1,0.4,54.0,62.0,81.0,28.0,84.0,106.0,58.0,55.0,47.0,30.0,84.0,0.2,0.5,64.0,61.0,56.0,23.0,110.0,105.0,62.0,54.0,51.0,29.0,90.0,0.4,0.5,52.0,60.0,52.0,21.0,77.0,104.0,67.0,53.0,76.0,28.0,20.0,121.0,1.0,8916.0,56.0,40.0,115.0,20.0,7.04,8.63,0.27,1.83
2017-10-26 20:00:00,7.04,8.63,0.27,1.83,79.0,0.4,0.4,43.0,62.0,121.0,99.0,107.0,110.0,46.0,58.0,29.0,31.0,63.0,0.1,0.4,28.0,62.0,136.0,86.0,57.0,107.0,45.0,57.0,29.0,31.0,65.0,0.1,0.4,31.0,62.0,133.0,69.0,66.0,108.0,47.0,57.0,36.0,31.0,73.0,0.1,0.4,40.0,62.0,116.0,53.0,96.0,108.0,51.0,56.0,34.0,31.0,20.0,121.0,1.0,8916.0,56.0,40.0,115.0,20.0,7.13,8.92,0.21,1.81
2017-10-27 00:00:00,7.13,8.92,0.21,1.81,105.0,0.8,0.4,119.0,71.0,16.0,90.0,160.0,119.0,56.0,60.0,43.0,34.0,115.0,0.7,0.4,147.0,69.0,6.0,100.0,180.0,117.0,56.0,59.0,36.0,33.0,94.0,0.4,0.4,95.0,65.0,75.0,109.0,138.0,114.0,51.0,59.0,32.0,32.0,81.0,0.4,0.4,56.0,62.0,114.0,107.0,112.0,112.0,48.0,58.0,31.0,32.0,20.0,146.0,0.0,8900.0,72.0,85.0,114.0,24.0,7.37,8.89,0.22,1.72
